"co_ano","co_mes","produtos","pais_origem","co_via","kg_liquido","vlr"
2014,8,"Fertilizantes","Outros","01","1849187661","790253214"
2014,8,"Fertilizantes","Outros","02","1070000","336627"
2014,8,"Fertilizantes","Outros","04","439111","14694218"
2014,8,"Fertilizantes","Outros","06","112000","24354"
2014,8,"Fertilizantes","Outros","07","3284532","18424773"
2014,8,"Fertilizantes","Outros","10","15727","201452"
2014,8,"Fertilizantes","Russia","01","633090699","207786360"
2014,8,"Fertilizantes","Ucrania","01","34664477","11078380"
2014,8,"OutrosProd","Outros","01","8213573265","12099076101"
2014,8,"OutrosProd","Outros","04","22947141","3363406573"
2014,8,"OutrosProd","Outros","05","587","74592"
2014,8,"OutrosProd","Outros","06","5679123","2746381"
2014,8,"OutrosProd","Outros","07","500430534","869913131"
2014,8,"OutrosProd","Outros","08","783584246","472371397"
2014,8,"OutrosProd","Outros","09","1883553","29469218"
2014,8,"OutrosProd","Outros","10","2127066","36607628"
2014,8,"OutrosProd","Outros","11","2","498"
2014,8,"OutrosProd","Russia","01","197926802","72738588"
2014,8,"OutrosProd","Russia","04","3608","4706339"
2014,8,"OutrosProd","Russia","10","492","3170"
2014,8,"OutrosProd","Ucrania","01","389251","1384002"
2014,8,"OutrosProd","Ucrania","04","2373","430424"
2014,8,"OutrosProd","Ucrania","07","4","25"
2014,8,"Petroleo","Outros","01","2018190794","1440184939"
2014,8,"Petroleo","Outros","04","29999","341537"
2014,8,"Petroleo","Outros","07","611617","783036"
2014,9,"Fertilizantes","Outros","01","1996368200","890922063"
2014,9,"Fertilizantes","Outros","04","502722","16359852"
2014,9,"Fertilizantes","Outros","06","448000","97418"
2014,9,"Fertilizantes","Outros","07","4214412","25486090"
2014,9,"Fertilizantes","Outros","10","2118","1833"
2014,9,"Fertilizantes","Russia","01","333019828","107723705"
2014,9,"Fertilizantes","Ucrania","01","46024071","14606515"
2014,9,"OutrosProd","Outros","01","8402807217","12458975067"
2014,9,"OutrosProd","Outros","02","7998160","5038841"
2014,9,"OutrosProd","Outros","04","25215854","3607396437"
2014,9,"OutrosProd","Outros","05","746","153573"
2014,9,"OutrosProd","Outros","06","5776300","2651083"
2014,9,"OutrosProd","Outros","07","474272847","878081320"
2014,9,"OutrosProd","Outros","08","795254381","515144432"
2014,9,"OutrosProd","Outros","09","53664701","182045675"
2014,9,"OutrosProd","Outros","10","1919421","41490022"
2014,9,"OutrosProd","Outros","11","39","1250"
2014,9,"OutrosProd","Russia","01","385643334","122459077"
2014,9,"OutrosProd","Russia","04","1884","5494573"
2014,9,"OutrosProd","Russia","10","91","672"
2014,9,"OutrosProd","Ucrania","01","55626116","7782499"
2014,9,"OutrosProd","Ucrania","04","5499","1006598"
2014,9,"Petroleo","Outros","01","2365164561","1836341593"
2014,9,"Petroleo","Outros","02","2361097","2133432"
2014,9,"Petroleo","Outros","04","40454","455877"
2014,9,"Petroleo","Outros","07","333068","416859"
2014,10,"Fertilizantes","Outros","01","1837298882","813350587"
2014,10,"Fertilizantes","Outros","04","552446","17022156"
2014,10,"Fertilizantes","Outros","06","112000","24354"
2014,10,"Fertilizantes","Outros","07","4304864","22025028"
2014,10,"Fertilizantes","Outros","10","1124","3633"
2014,10,"Fertilizantes","Russia","01","556708498","195904844"
2014,10,"Fertilizantes","Ucrania","01","23675897","7420844"
2014,10,"OutrosProd","Outros","01","8039522675","11973914259"
2014,10,"OutrosProd","Outros","02","1899143","250037"
2014,10,"OutrosProd","Outros","04","26839737","3894772239"
2014,10,"OutrosProd","Outros","05","1055","110563"
2014,10,"OutrosProd","Outros","06","6671749","2638874"
2014,10,"OutrosProd","Outros","07","525410058","965399278"
2014,10,"OutrosProd","Outros","08","745842170","401951986"
2014,10,"OutrosProd","Outros","09","1234224","19821756"
2014,10,"OutrosProd","Outros","10","1223037","41518750"
2014,10,"OutrosProd","Russia","01","64391759","56452074"
2014,10,"OutrosProd","Russia","04","6624","8948437"
2014,10,"OutrosProd","Russia","10","976","7239"
2014,10,"OutrosProd","Ucrania","01","752098","1938104"
2014,10,"OutrosProd","Ucrania","04","27289","5635642"
2014,10,"Petroleo","Outros","01","1811794875","1204607295"
2014,10,"Petroleo","Outros","04","110355","552944"
2014,10,"Petroleo","Outros","07","725717","1039397"
2014,11,"Fertilizantes","Outros","01","2307284793","967640399"
2014,11,"Fertilizantes","Outros","04","398759","13296867"
2014,11,"Fertilizantes","Outros","06","336000","73063"
2014,11,"Fertilizantes","Outros","07","3126965","17581270"
2014,11,"Fertilizantes","Outros","10","64","1701"
2014,11,"Fertilizantes","Russia","01","663448957","226139095"
2014,11,"OutrosProd","Outros","01","7495198386","10633907226"
2014,11,"OutrosProd","Outros","02","3995270","2517020"
2014,11,"OutrosProd","Outros","04","24500375","3403206231"
2014,11,"OutrosProd","Outros","05","775","121387"
2014,11,"OutrosProd","Outros","06","6442551","3087729"
2014,11,"OutrosProd","Outros","07","437633291","800478563"
2014,11,"OutrosProd","Outros","08","760497198","402411948"
2014,11,"OutrosProd","Outros","09","7510451","25391562"
2014,11,"OutrosProd","Outros","10","724937","22441781"
2014,11,"OutrosProd","Russia","01","96503481","47774039"
2014,11,"OutrosProd","Russia","04","39234","85250855"
2014,11,"OutrosProd","Russia","10","207","1630"
2014,11,"OutrosProd","Ucrania","01","1793332","3709381"
2014,11,"OutrosProd","Ucrania","04","4960","1020863"
2014,11,"OutrosProd","Ucrania","07","4","24"
2014,11,"Petroleo","Outros","01","2059525863","1534741057"
2014,11,"Petroleo","Outros","04","21707","262682"
2014,11,"Petroleo","Outros","07","522501","808574"
2014,12,"Fertilizantes","Outros","01","1575218300","675969124"
2014,12,"Fertilizantes","Outros","04","413764","13931089"
2014,12,"Fertilizantes","Outros","06","112000","23116"
2014,12,"Fertilizantes","Outros","07","3315852","17420514"
2014,12,"Fertilizantes","Russia","01","286469941","94929262"
2014,12,"OutrosProd","Outros","01","7780871898","9962924508"
2014,12,"OutrosProd","Outros","02","3148510","1469547"
2014,12,"OutrosProd","Outros","04","21295044","3144436883"
2014,12,"OutrosProd","Outros","05","642","93124"
2014,12,"OutrosProd","Outros","06","6327927","2361960"
2014,12,"OutrosProd","Outros","07","442464532","824610674"
2014,12,"OutrosProd","Outros","08","706548990","386612053"
2014,12,"OutrosProd","Outros","09","2110132","81796366"
2014,12,"OutrosProd","Outros","10","254652","11636627"
2014,12,"OutrosProd","Russia","01","154265131","55927535"
2014,12,"OutrosProd","Russia","04","3508","866208"
2014,12,"OutrosProd","Russia","10","310","3491"
2014,12,"OutrosProd","Ucrania","01","1254966","1669124"
2014,12,"OutrosProd","Ucrania","04","21594","4267000"
2014,12,"Petroleo","Outros","01","2867443010","1982360239"
2014,12,"Petroleo","Outros","04","31290","293408"
2014,12,"Petroleo","Outros","07","363085","594447"
2014,12,"Petroleo","Russia","01","66007577","50041685"
2015,1,"Fertilizantes","Outros","01","994477728","494710919"
2015,1,"Fertilizantes","Outros","04","334491","14175147"
2015,1,"Fertilizantes","Outros","07","3163132","15483271"
2015,1,"Fertilizantes","Russia","01","303873466","108135544"
2015,1,"OutrosProd","Outros","01","7908640980","10366837418"
2015,1,"OutrosProd","Outros","02","1820440","417091"
2015,1,"OutrosProd","Outros","04","19243939","3098744639"
2015,1,"OutrosProd","Outros","05","606","117990"
2015,1,"OutrosProd","Outros","06","2947564","1324063"
2015,1,"OutrosProd","Outros","07","345015864","553998625"
2015,1,"OutrosProd","Outros","08","752948407","415463129"
2015,1,"OutrosProd","Outros","09","75142426","599803481"
2015,1,"OutrosProd","Outros","10","888878","27291293"
2015,1,"OutrosProd","Russia","01","375144375","100640970"
2015,1,"OutrosProd","Russia","04","2318","9502147"
2015,1,"OutrosProd","Ucrania","01","1441120","2395549"
2015,1,"OutrosProd","Ucrania","04","949","173403"
2015,1,"Petroleo","Outros","01","1879396216","1190721400"
2015,1,"Petroleo","Outros","04","23787","278319"
2015,1,"Petroleo","Outros","07","492248","674468"
2015,2,"Fertilizantes","Outros","01","994777023","469263820"
2015,2,"Fertilizantes","Outros","04","375741","10958806"
2015,2,"Fertilizantes","Outros","07","3191857","9886252"
2015,2,"Fertilizantes","Russia","01","227357111","83933474"
2015,2,"Fertilizantes","Russia","04","0","69"
2015,2,"Fertilizantes","Ucrania","01","27499998","9079246"
2015,2,"OutrosProd","Outros","01","7421618710","9210675989"
2015,2,"OutrosProd","Outros","02","2705920","1380751"
2015,2,"OutrosProd","Outros","04","19511926","2862351100"
2015,2,"OutrosProd","Outros","05","475","57164"
2015,2,"OutrosProd","Outros","06","3597291","1387406"
2015,2,"OutrosProd","Outros","07","433436635","669733769"
2015,2,"OutrosProd","Outros","08","784262285","373420375"
2015,2,"OutrosProd","Outros","09","178861","3752868"
2015,2,"OutrosProd","Outros","10","642007","22856494"
2015,2,"OutrosProd","Outros","11","0","1920"
2015,2,"OutrosProd","Russia","01","62933141","98619574"
2015,2,"OutrosProd","Russia","04","1536","1720574"
2015,2,"OutrosProd","Ucrania","01","1241249","2094557"
2015,2,"OutrosProd","Ucrania","04","23394","4791093"
2015,2,"Petroleo","Outros","01","2216447601","1223818403"
2015,2,"Petroleo","Outros","04","27767","306995"
2015,2,"Petroleo","Outros","07","471393","590377"
2015,2,"Petroleo","Russia","01","4204160","2395554"
2015,3,"Fertilizantes","Outros","01","856539973","447468178"
2015,3,"Fertilizantes","Outros","04","483374","14727803"
2015,3,"Fertilizantes","Outros","06","336000","69347"
2015,3,"Fertilizantes","Outros","07","4298074","19004917"
2015,3,"Fertilizantes","Outros","10","33","301"
2015,3,"Fertilizantes","Russia","01","315883375","115852773"
2015,3,"OutrosProd","Outros","01","8165748837","10425002294"
2015,3,"OutrosProd","Outros","02","634038","121101"
2015,3,"OutrosProd","Outros","04","23040935","3229965937"
2015,3,"OutrosProd","Outros","05","887","93754"
2015,3,"OutrosProd","Outros","06","5726652","2069122"
2015,3,"OutrosProd","Outros","07","441050842","806273690"
2015,3,"OutrosProd","Outros","08","701813064","362113051"
2015,3,"OutrosProd","Outros","09","201986","7557929"
2015,3,"OutrosProd","Outros","10","2458674","65474525"
2015,3,"OutrosProd","Russia","01","293464696","103232887"
2015,3,"OutrosProd","Russia","04","3509","5873642"
2015,3,"OutrosProd","Russia","10","453","2969"
2015,3,"OutrosProd","Ucrania","01","2177504","3311855"
2015,3,"OutrosProd","Ucrania","04","2698","286418"
2015,3,"OutrosProd","Ucrania","07","5","28"
2015,3,"Petroleo","Outros","01","2536141739","1043014042"
2015,3,"Petroleo","Outros","04","36782","300239"
2015,3,"Petroleo","Outros","07","493193","602902"
2015,3,"Petroleo","Russia","01","15096764","7774756"
2015,4,"Fertilizantes","Outros","01","949253943","468883854"
2015,4,"Fertilizantes","Outros","04","415460","10838489"
2015,4,"Fertilizantes","Outros","06","448000","97418"
2015,4,"Fertilizantes","Outros","07","3931737","15718823"
2015,4,"Fertilizantes","Outros","10","3","352"
2015,4,"Fertilizantes","Russia","01","187936927","61453520"
2015,4,"Fertilizantes","Russia","04","0","72"
2015,4,"OutrosProd","Outros","01","7607228046","9146640737"
2015,4,"OutrosProd","Outros","04","20768754","3036806903"
2015,4,"OutrosProd","Outros","05","534","66986"
2015,4,"OutrosProd","Outros","06","5885130","2387453"
2015,4,"OutrosProd","Outros","07","364638507","633807664"
2015,4,"OutrosProd","Outros","08","852846481","452079512"
2015,4,"OutrosProd","Outros","09","2867770","43690734"
2015,4,"OutrosProd","Outros","10","2051300","58718465"
2015,4,"OutrosProd","Russia","01","181391015","74725439"
2015,4,"OutrosProd","Russia","04","8207","6690480"
2015,4,"OutrosProd","Ucrania","01","7711143","7468816"
2015,4,"OutrosProd","Ucrania","04","2184","251963"
2015,4,"Petroleo","Outros","01","1745388389","725127191"
2015,4,"Petroleo","Outros","04","25656","286024"
2015,4,"Petroleo","Outros","07","536767","522307"
2015,4,"Petroleo","Russia","01","96071689","53715116"
2015,5,"Fertilizantes","Outros","01","1270490343","593079808"
2015,5,"Fertilizantes","Outros","04","421565","13460179"
2015,5,"Fertilizantes","Outros","06","112000","24354"
2015,5,"Fertilizantes","Outros","07","3347876","19565060"
2015,5,"Fertilizantes","Outros","10","32","1494"
2015,5,"Fertilizantes","Russia","01","362646767","130962788"
2015,5,"OutrosProd","Outros","01","7058375175","8630467013"
2015,5,"OutrosProd","Outros","04","19762494","2796553587"
2015,5,"OutrosProd","Outros","05","361","69680"
2015,5,"OutrosProd","Outros","06","6400410","1598627"
2015,5,"OutrosProd","Outros","07","356190934","642449581"
2015,5,"OutrosProd","Outros","08","761293232","360850155"
2015,5,"OutrosProd","Outros","09","994769","8682658"
2015,5,"OutrosProd","Outros","10","919062","28708457"
2015,5,"OutrosProd","Russia","01","366861212","86109358"
2015,5,"OutrosProd","Russia","04","7436","10137995"
2015,5,"OutrosProd","Russia","10","570","4035"
2015,5,"OutrosProd","Ucrania","01","7790498","6083999"
2015,5,"OutrosProd","Ucrania","04","1443","244284"
2015,5,"Petroleo","Outros","01","1864103813","822930613"
2015,5,"Petroleo","Outros","04","16415","215268"
2015,5,"Petroleo","Outros","07","255536","358354"
2015,5,"Petroleo","Russia","01","1167907","605115"
2015,6,"Fertilizantes","Outros","01","1596656939","670116327"
2015,6,"Fertilizantes","Outros","04","463274","17337507"
2015,6,"Fertilizantes","Outros","05","14","400"
2015,6,"Fertilizantes","Outros","06","224000","48709"
2015,6,"Fertilizantes","Outros","07","3893784","15246673"
2015,6,"Fertilizantes","Outros","10","186","2172"
2015,6,"Fertilizantes","Russia","01","469260728","149631727"
2015,6,"Fertilizantes","Russia","04","1","2544"
2015,6,"OutrosProd","Outros","01","7791956108","9419185475"
2015,6,"OutrosProd","Outros","04","21212477","2823135234"
2015,6,"OutrosProd","Outros","05","11437","95516"
2015,6,"OutrosProd","Outros","06","3158655","1142219"
2015,6,"OutrosProd","Outros","07","364636354","736576719"
2015,6,"OutrosProd","Outros","08","776825312","370668777"
2015,6,"OutrosProd","Outros","09","353613","921265"
2015,6,"OutrosProd","Outros","10","1224947","39752472"
2015,6,"OutrosProd","Russia","01","114429241","54081428"
2015,6,"OutrosProd","Russia","04","12360","7410565"
2015,6,"OutrosProd","Russia","10","1403","8295"
2015,6,"OutrosProd","Ucrania","01","2611277","2597833"
2015,6,"OutrosProd","Ucrania","04","10822","1895014"
2015,6,"Petroleo","Outros","01","1984498391","929262730"
2015,6,"Petroleo","Outros","04","18951","286648"
2015,6,"Petroleo","Outros","07","236279","359014"
2015,7,"Fertilizantes","Outros","01","1916854974","787714439"
2015,7,"Fertilizantes","Outros","04","518716","15879342"
2015,7,"Fertilizantes","Outros","07","3555939","15892231"
2015,7,"Fertilizantes","Outros","10","279","4992"
2015,7,"Fertilizantes","Russia","01","371258342","120534181"
2015,7,"OutrosProd","Outros","01","7658810861","10038405231"
2015,7,"OutrosProd","Outros","02","1200000","92400"
2015,7,"OutrosProd","Outros","04","19306883","2790353440"
2015,7,"OutrosProd","Outros","05","429","55313"
2015,7,"OutrosProd","Outros","06","2290150","857107"
2015,7,"OutrosProd","Outros","07","345877289","638089414"
2015,7,"OutrosProd","Outros","08","718664854","351035004"
2015,7,"OutrosProd","Outros","09","100977582","536232400"
2015,7,"OutrosProd","Outros","10","1993034","74460811"
2015,7,"OutrosProd","Russia","01","366410540","89765200"
2015,7,"OutrosProd","Russia","04","13094","3187187"
2015,7,"OutrosProd","Russia","10","819","6615"
2015,7,"OutrosProd","Ucrania","01","594326","1409624"
2015,7,"OutrosProd","Ucrania","04","2505","181471"
2015,7,"Petroleo","Outros","01","1877248887","821592643"
2015,7,"Petroleo","Outros","04","27969","330126"
2015,7,"Petroleo","Outros","07","167025","308946"
2015,8,"Fertilizantes","Outros","01","1047475958","494096489"
2015,8,"Fertilizantes","Outros","04","520814","11567988"
2015,8,"Fertilizantes","Outros","05","5","2027"
2015,8,"Fertilizantes","Outros","07","3233823","12623942"
2015,8,"Fertilizantes","Outros","10","58","525"
2015,8,"Fertilizantes","Russia","01","332756917","111801929"
2015,8,"Fertilizantes","Russia","04","0","67"
2015,8,"OutrosProd","Outros","01","5862396025","8536751424"
2015,8,"OutrosProd","Outros","04","18572181","2474657409"
2015,8,"OutrosProd","Outros","05","562","95096"
2015,8,"OutrosProd","Outros","06","4647176","1395808"
2015,8,"OutrosProd","Outros","07","332161390","645754115"
2015,8,"OutrosProd","Outros","08","724455767","329618010"
2015,8,"OutrosProd","Outros","09","3199701","30651750"
2015,8,"OutrosProd","Outros","10","2398566","26210701"
2015,8,"OutrosProd","Russia","01","202375460","60458909"
2015,8,"OutrosProd","Russia","04","2283","6649178"
2015,8,"OutrosProd","Russia","10","11","103"
2015,8,"OutrosProd","Ucrania","01","415920","1096531"
2015,8,"OutrosProd","Ucrania","04","5342","566172"
2015,8,"Petroleo","Outros","01","606105857","192717814"
2015,8,"Petroleo","Outros","04","58156","589423"
2015,8,"Petroleo","Outros","07","260985","495220"
2015,9,"Fertilizantes","Outros","01","1897354888","766772084"
2015,9,"Fertilizantes","Outros","04","508057","12678060"
2015,9,"Fertilizantes","Outros","07","3230654","14244863"
2015,9,"Fertilizantes","Outros","09","7033","12374"
2015,9,"Fertilizantes","Outros","10","7","70"
2015,9,"Fertilizantes","Russia","01","354079327","105820820"
2015,9,"Fertilizantes","Ucrania","01","19525000","4399932"
2015,9,"Fertilizantes","Ucrania","04","51","1199"
2015,9,"OutrosProd","Outros","01","6702487426","8228510545"
2015,9,"OutrosProd","Outros","04","18918828","2703357242"
2015,9,"OutrosProd","Outros","05","281","52136"
2015,9,"OutrosProd","Outros","06","8830459","2592726"
2015,9,"OutrosProd","Outros","07","325123648","566851572"
2015,9,"OutrosProd","Outros","08","739351665","330211856"
2015,9,"OutrosProd","Outros","09","552349","10213344"
2015,9,"OutrosProd","Outros","10","730087","19317479"
2015,9,"OutrosProd","Russia","01","87189832","33226102"
2015,9,"OutrosProd","Russia","04","9541","5336590"
2015,9,"OutrosProd","Russia","10","375","2882"
2015,9,"OutrosProd","Ucrania","01","779850","1911388"
2015,9,"OutrosProd","Ucrania","04","4904","548814"
2015,9,"Petroleo","Outros","01","1176719670","530183769"
2015,9,"Petroleo","Outros","04","28060","261317"
2015,9,"Petroleo","Outros","07","372388","405287"
2015,9,"Petroleo","Ucrania","04","23","982"
2015,10,"Fertilizantes","Outros","01","1868606310","730396762"
2015,10,"Fertilizantes","Outros","04","348601","11935443"
2015,10,"Fertilizantes","Outros","05","2","179"
2015,10,"Fertilizantes","Outros","07","2814670","11711030"
2015,10,"Fertilizantes","Outros","09","30","2979"
2015,10,"Fertilizantes","Outros","10","37","218"
2015,10,"Fertilizantes","Russia","01","243121651","72860312"
2015,10,"Fertilizantes","Ucrania","01","26355836","7342135"
2015,10,"OutrosProd","Outros","01","8405036189","9122889029"
2015,10,"OutrosProd","Outros","04","18135086","2660581339"
2015,10,"OutrosProd","Outros","05","515","70776"
2015,10,"OutrosProd","Outros","06","4067320","1509759"
2015,10,"OutrosProd","Outros","07","383968367","550056879"
2015,10,"OutrosProd","Outros","08","720187815","329736957"
2015,10,"OutrosProd","Outros","09","226137","9329345"
2015,10,"OutrosProd","Outros","10","2151344","34145702"
2015,10,"OutrosProd","Russia","01","302991657","67842671"
2015,10,"OutrosProd","Russia","04","5163","7655371"
2015,10,"OutrosProd","Russia","10","890","7020"
2015,10,"OutrosProd","Ucrania","01","532094","1000557"
2015,10,"OutrosProd","Ucrania","04","7628","818486"
2015,10,"Petroleo","Outros","01","1310441862","574238080"
2015,10,"Petroleo","Outros","04","41882","380288"
2015,10,"Petroleo","Outros","05","1","170"
2015,10,"Petroleo","Outros","07","251290","260496"
2015,10,"Petroleo","Outros","10","2","27"
2015,11,"Fertilizantes","Outros","01","1534160327","603078317"
2015,11,"Fertilizantes","Outros","04","442601","14477678"
2015,11,"Fertilizantes","Outros","05","14","517"
2015,11,"Fertilizantes","Outros","07","2979358","11242266"
2015,11,"Fertilizantes","Outros","09","7000","8750"
2015,11,"Fertilizantes","Outros","10","2","211"
2015,11,"Fertilizantes","Russia","01","312267411","89815645"
2015,11,"Fertilizantes","Russia","04","0","42"
2015,11,"OutrosProd","Outros","01","7499812066","7551907862"
2015,11,"OutrosProd","Outros","04","18361066","2528389728"
2015,11,"OutrosProd","Outros","05","530","91384"
2015,11,"OutrosProd","Outros","06","3354756","1253931"
2015,11,"OutrosProd","Outros","07","406545382","565884132"
2015,11,"OutrosProd","Outros","08","734575333","294825669"
2015,11,"OutrosProd","Outros","09","983658","4813014"
2015,11,"OutrosProd","Outros","10","3123735","27839839"
2015,11,"OutrosProd","Russia","01","169195675","49229475"
2015,11,"OutrosProd","Russia","04","3117","8581559"
2015,11,"OutrosProd","Russia","10","212","2880"
2015,11,"OutrosProd","Ucrania","01","86066","559574"
2015,11,"OutrosProd","Ucrania","04","10940","1355061"
2015,11,"Petroleo","Outros","01","2274560135","990978980"
2015,11,"Petroleo","Outros","04","29374","234977"
2015,11,"Petroleo","Outros","07","469288","407382"
2015,12,"Fertilizantes","Outros","01","1591047701","586813022"
2015,12,"Fertilizantes","Outros","04","338742","11352729"
2015,12,"Fertilizantes","Outros","07","2425676","8383746"
2015,12,"Fertilizantes","Outros","10","7","69"
2015,12,"Fertilizantes","Russia","01","263106111","76565756"
2015,12,"OutrosProd","Outros","01","6234098422","6240051518"
2015,12,"OutrosProd","Outros","02","1247200","65466"
2015,12,"OutrosProd","Outros","04","15000319","2306380594"
2015,12,"OutrosProd","Outros","05","481","107590"
2015,12,"OutrosProd","Outros","06","1474872","758709"
2015,12,"OutrosProd","Outros","07","431841860","524429970"
2015,12,"OutrosProd","Outros","08","1080042468","291279061"
2015,12,"OutrosProd","Outros","09","3872159","131221626"
2015,12,"OutrosProd","Outros","10","4547696","28429222"
2015,12,"OutrosProd","Russia","01","25776417","35554733"
2015,12,"OutrosProd","Russia","04","9445","2693598"
2015,12,"OutrosProd","Russia","07","0","9"
2015,12,"OutrosProd","Russia","10","718","4740"
2015,12,"OutrosProd","Ucrania","01","409267","856978"
2015,12,"OutrosProd","Ucrania","04","5287","634806"
2015,12,"Petroleo","Outros","01","1224697920","439917500"
2015,12,"Petroleo","Outros","04","55251","355477"
2015,12,"Petroleo","Outros","07","598474","467188"
2015,12,"Petroleo","Russia","01","20160","15908"
2016,1,"Fertilizantes","Outros","01","963974929","386629104"
2016,1,"Fertilizantes","Outros","04","243045","9149287"
2016,1,"Fertilizantes","Outros","05","12","4492"
2016,1,"Fertilizantes","Outros","07","2790715","10998973"
2016,1,"Fertilizantes","Outros","10","6","152"
2016,1,"Fertilizantes","Russia","01","130882509","37422796"
2016,1,"OutrosProd","Outros","01","6414436285","6442113807"
2016,1,"OutrosProd","Outros","04","12913539","2047606809"
2016,1,"OutrosProd","Outros","05","462","39354"
2016,1,"OutrosProd","Outros","06","624100","154407"
2016,1,"OutrosProd","Outros","07","347184660","427117829"
2016,1,"OutrosProd","Outros","08","719814248","291635228"
2016,1,"OutrosProd","Outros","09","128984087","555522674"
2016,1,"OutrosProd","Outros","10","3186619","26746807"
2016,1,"OutrosProd","Russia","01","459384318","66530397"
2016,1,"OutrosProd","Russia","04","13703","5248765"
2016,1,"OutrosProd","Ucrania","01","57687366","7767349"
2016,1,"OutrosProd","Ucrania","04","2122","280619"
2016,1,"Petroleo","Outros","01","518549092","140123365"
2016,1,"Petroleo","Outros","04","35395","329242"
2016,1,"Petroleo","Outros","07","993759","533239"
2016,2,"Fertilizantes","Outros","01","1365420010","474152955"
2016,2,"Fertilizantes","Outros","04","390152","10036032"
2016,2,"Fertilizantes","Outros","07","2105745","10515992"
2016,2,"Fertilizantes","Outros","10","0","14"
2016,2,"Fertilizantes","Russia","01","175513517","50033609"
2016,2,"Fertilizantes","Russia","04","0","67"
2016,2,"OutrosProd","Outros","01","6132854740","5907502239"
2016,2,"OutrosProd","Outros","04","14715608","2284733512"
2016,2,"OutrosProd","Outros","05","527","104936"
2016,2,"OutrosProd","Outros","06","1894743","367628"
2016,2,"OutrosProd","Outros","07","401865589","549944163"
2016,2,"OutrosProd","Outros","08","741568155","273616642"
2016,2,"OutrosProd","Outros","09","313786","987350"
2016,2,"OutrosProd","Outros","10","2281920","28748438"
2016,2,"OutrosProd","Russia","01","40677988","51285155"
2016,2,"OutrosProd","Russia","04","5497","4070352"
2016,2,"OutrosProd","Ucrania","01","79469","202479"
2016,2,"OutrosProd","Ucrania","04","19691","3851753"
2016,2,"Petroleo","Outros","01","2006605833","797618071"
2016,2,"Petroleo","Outros","04","45039","340441"
2016,2,"Petroleo","Outros","07","700493","454485"
2016,3,"Fertilizantes","Outros","01","1748085831","615544646"
2016,3,"Fertilizantes","Outros","04","430263","12490292"
2016,3,"Fertilizantes","Outros","07","2544407","9579234"
2016,3,"Fertilizantes","Outros","10","1","10"
2016,3,"Fertilizantes","Russia","01","248199302","65307719"
2016,3,"Fertilizantes","Russia","04","0","293"
2016,3,"OutrosProd","Outros","01","6729617176","6637534878"
2016,3,"OutrosProd","Outros","04","17640690","2653698203"
2016,3,"OutrosProd","Outros","05","873","227874"
2016,3,"OutrosProd","Outros","06","1768200","550685"
2016,3,"OutrosProd","Outros","07","480333965","610075647"
2016,3,"OutrosProd","Outros","08","669345328","265617594"
2016,3,"OutrosProd","Outros","09","2187367","6854173"
2016,3,"OutrosProd","Outros","10","833341","23394259"
2016,3,"OutrosProd","Russia","01","110360688","49841966"
2016,3,"OutrosProd","Russia","04","19510","18453067"
2016,3,"OutrosProd","Ucrania","01","162183","731258"
2016,3,"OutrosProd","Ucrania","04","5640","1031669"
2016,3,"Petroleo","Outros","01","2190303420","734610393"
2016,3,"Petroleo","Outros","04","41840","335806"
2016,3,"Petroleo","Outros","07","274178","303313"
2016,3,"Petroleo","Russia","01","20160","15736"
2016,4,"Fertilizantes","Outros","01","1506294017","501556665"
2016,4,"Fertilizantes","Outros","04","390622","13516926"
2016,4,"Fertilizantes","Outros","07","2419100","9225498"
2016,4,"Fertilizantes","Outros","10","0","37"
2016,4,"Fertilizantes","Russia","01","371238998","94665697"
2016,4,"Fertilizantes","Russia","04","1","16"
2016,4,"OutrosProd","Outros","01","6071649445","6046530789"
2016,4,"OutrosProd","Outros","04","15959947","2314699185"
2016,4,"OutrosProd","Outros","05","888","256087"
2016,4,"OutrosProd","Outros","06","1432395","361642"
2016,4,"OutrosProd","Outros","07","467206837","592000800"
2016,4,"OutrosProd","Outros","08","726956498","275430908"
2016,4,"OutrosProd","Outros","09","3029277","6674008"
2016,4,"OutrosProd","Outros","10","3629580","29581657"
2016,4,"OutrosProd","Russia","01","177996587","62501416"
2016,4,"OutrosProd","Russia","04","4560","4396537"
2016,4,"OutrosProd","Russia","10","1043","4592"
2016,4,"OutrosProd","Ucrania","01","5263777","2185370"
2016,4,"OutrosProd","Ucrania","04","5561","645647"
2016,4,"Petroleo","Outros","01","2051654031","704015546"
2016,4,"Petroleo","Outros","04","26343","267000"
2016,4,"Petroleo","Outros","07","962785","475236"
2016,4,"Petroleo","Outros","10","43","148"
2016,5,"Fertilizantes","Outros","01","1611102656","539248432"
2016,5,"Fertilizantes","Outros","04","478755","16480639"
2016,5,"Fertilizantes","Outros","07","1941840","8094950"
2016,5,"Fertilizantes","Russia","01","270515985","67688608"
2016,5,"OutrosProd","Outros","01","5628467586","6594814603"
2016,5,"OutrosProd","Outros","04","17413252","2401982780"
2016,5,"OutrosProd","Outros","05","1195","214785"
2016,5,"OutrosProd","Outros","06","3066540","680151"
2016,5,"OutrosProd","Outros","07","465387920","594019318"
2016,5,"OutrosProd","Outros","08","676900292","251426861"
2016,5,"OutrosProd","Outros","09","303382202","113043731"
2016,5,"OutrosProd","Outros","10","1952552","29873860"
2016,5,"OutrosProd","Russia","01","247658000","55324337"
